review_id,employee_id,review_date,rating
3322,2892,,4
3323,1490,,1
3324,3350,,4
3325,1540,,3
3326,406,,3
3327,3111,,5
3328,1355,,1
3329,3033,,4
3330,2515,,3
3331,3219,,2
3332,2211,,2
3333,2031,,1
3334,800,,4
3335,957,,4
3336,1128,,2
3337,1061,,2
3338,2036,,5
3339,2980,,4
3340,122,,3
3341,2119,,1
3342,2597,,3
3343,1519,,2
3344,944,,5
3345,1481,,1
3346,2838,,5
3347,3133,,5
3348,2342,,4
3349,1664,,3
3350,2211,,3
3351,2319,,5
3352,2629,,5
3353,496,,5
3354,258,,1
3355,1184,,3
3356,891,,4
3357,2106,,1
3358,1787,,4
3359,3146,,2
3360,2662,,3
3361,506,,5
3362,2909,,5
3363,2640,,2
3364,1309,,4
3365,199,,1
3366,2719,,4
3367,662,,1
3368,755,,5
3369,1612,fecha_mala,2
3370,283,,4
3371,1368,,4
3372,845,,2
3373,182,,5
3374,3094,,1
3375,894,,5
3376,1864,,3
3377,2798,,3
3378,1649,,2
3379,1004,,1
3380,2546,,4
3381,2371,,4
3382,35,,5
3383,2806,,5
3384,406,,2
3385,2527,,3
3386,342,,5
3387,225,,3
3388,417,,4
3389,2537,,4
3390,1554,,5
3391,2061,,2
3392,962,,1
3393,411,,5
3394,2692,,3
3395,2853,,1
3396,2874,,4
3397,223,,5
3398,3168,,4
3399,1856,,2
3400,672,,5
3401,681,,1
3402,1723,,5
3403,2068,,1
3404,167,,2
3405,1700,,2
3406,822,,3
3407,3144,,1
3408,2107,,4
3409,1274,,1
3410,1447,,1
3411,2868,,1
3412,2366,,5
3413,1328,,1
3414,2875,,4
3415,2130,,4
3416,204,,5
3417,2160,,3
3418,3215,,5
3419,2957,,3
3420,146,,1
3421,3021,,5
3422,3363,,3
3423,558,,1
3424,2184,,4
3425,2586,,2
3426,149,,5
3427,2835,,1
3428,1349,,4
3429,1026,,5
3430,885,,1
3431,1732,,3
3432,2736,,4
3433,2814,,5
3434,773,,2
3435,2833,,3
3436,2830,,3
3437,211,,2
3438,1070,,5
3439,52,,4
3440,3388,,1
3441,1618,,5
3442,927,,1
3443,3063,,5
3444,2346,,3
3445,3221,,4
3446,2741,,5
3447,3273,,5
3448,742,,1
3449,699,,3
3450,260,,1
3451,1175,,4
3452,1889,,3
3453,1936,,5
3454,2319,,4
3455,2512,,3
3456,2800,,0
3457,1781,,2
3458,935,,5
3459,1505,,1
3460,2988,,5
3461,2795,,4
3462,3137,,3
3463,1851,,3
3464,2669,,1
3465,1415,,2
3466,27,,3
3467,2548,,3
3468,299,,2
3469,2176,,5
3470,3418,,3
3471,88,,2
3472,2514,,4
3473,2974,,1
3474,2147,,1
3475,2364,,2
3476,3088,,1
3477,2662,,2
3478,136,,1
3479,2652,,4
3480,2595,,1
3481,782,,2
3482,2243,,2
3483,2884,,3
3484,2906,,3
3485,2983,,4
3486,2665,,4
3487,419,,2
3488,1661,,1
3489,799,,99
3490,244,,2
3491,903,,3
3492,3115,,5
3493,2049,,4
3494,2615,,3
3495,1723,,2
3496,1221,,5
3497,1654,,1
3498,3370,,3
3499,983,,2
3500,1066,,1
3501,2902,,2
3502,1270,,1
3503,3096,,1
3504,3339,,4
3505,227,,4
3506,2289,,5
3507,323,,1
3508,3012,,3
3509,395,,4
3510,3041,,3
3511,2636,,1
3512,1838,,3
3513,713,,1
3514,915,,1
3515,1477,,4
3516,2903,,1
3517,3075,,2
3518,1719,fecha_mala,5
3519,798,,5
3520,1933,,1
3521,2849,,3
3522,1855,,2
3523,3050,,4
3524,33,,4
3525,1720,,1
3526,158,,3
3527,2096,,2
3528,2112,,5
3529,1070,,2
3530,2721,,1
3531,3259,,4
3532,1566,,5
3533,1490,,5
3534,653,,1
3535,97,,4
3536,1393,,2
3537,1513,,1
3538,2632,,3
3539,2953,,5
3540,373,,5
3541,523,,4
3542,1919,,3
3543,1287,,3
3544,2406,,2
3545,1105,,1
3546,1425,,3
3547,1522,,1
3548,2060,,1
3549,239,,4
3550,3026,,5
3551,1161,,4
3552,729,,5
3553,2194,,3
3554,463,,4
3555,2022,,2
3556,209,,3
3557,904,,1
3558,2488,,4
3559,1274,,3
3560,3085,,3
3561,1219,,5
3562,2365,,1
3563,103,,3
3564,3345,,2
3565,2110,,4
3566,2426,,4
3567,1114,,4
3568,989,,5
3569,1496,,2
3570,876,,2
3571,72,,2
3572,2284,,5
3573,2455,,3
3574,2315,,4
3575,1898,,2
3576,1795,,5
3577,3376,,3
3578,1805,,5
3579,2418,,3
3580,1427,,1
3581,114,,2
3582,1199,,3
3583,2471,,1
3584,2172,,4
3585,2376,,2
3586,2561,,5
3587,748,,5
3588,2786,,1
3589,2447,,2
3590,1055,,4
3591,1726,,5
3592,2938,,5
3593,573,,1
3594,1037,,2
3595,658,,1
3596,1045,,2
3597,701,,4
3598,2761,,2
3599,3395,,4
3600,3321,,2
3601,1227,,3
3602,3193,,3
3603,281,,2
3604,381,,1
3605,1115,,2
3606,989,,4
3607,3143,,4
3608,2603,,1
3609,2581,,2
3610,2762,,5
3611,2484,,5
3612,1728,,1
3613,202,,4
3614,56,,4
3615,3342,,1
3616,1719,,2
3617,3265,,1
3618,107,,4
3619,2179,,5
3620,964,,1
3621,1248,,2
3622,2250,,3
3623,1697,,1
3624,462,,2
3625,3424,,2
3626,2441,,1
3627,1236,,4
3628,2129,,4
3629,519,,1
3630,1472,,1
3631,1456,,1
3632,1275,,5
3633,1657,,3
3634,3133,,3
3635,24,,1
3636,1895,,1
3637,3222,,5
3638,3045,,5
3639,3075,,3
3640,1413,,1
3641,1943,,1
3642,2037,,5
3643,2870,,3
3644,3270,,2
3645,873,,1
3646,425,,3
3647,908,,5
3648,901,,5
3649,1029,,4
3650,3140,,1
3651,738,,4
3652,1446,,4
3653,1226,,5
3654,932,,1
3655,673,,5
3656,3416,,4
3657,2146,,4
3658,351,,1
3659,2244,,5
3660,2095,,1
3661,1231,,2
3662,2700,,1
3663,2749,,2
3664,2695,,4
3665,2190,,5
3666,1514,,5
3667,709,,1
3668,151,,5
3669,3146,,1
3670,2881,,4
3671,690,,1
3672,2750,,5
3673,164,,2
3674,814,,5
3675,515,,3
3676,1167,,3
3677,1095,,3
3678,1756,,2
3679,1572,,3
3680,391,,4
3681,514,,1
3682,2811,,1
3683,1878,,3
3684,3159,,5
3685,448,,2
3686,1056,,3
3687,541,,5
3688,3165,,2
3689,545,,2
3690,2743,,5
3691,659,,3
3692,2493,,1
3693,1560,,2
3694,3320,,5
3695,240,,5
3696,1112,,5
3697,2477,,3
3698,3137,,4
3699,1847,,1
3700,338,,4
3701,2156,,3
3702,1638,,1
3703,2654,,5
3704,1891,,3
3705,3076,,5
3706,421,,5
3707,2137,,3
3708,2526,,1
3709,1391,,1
3710,1628,,2
3711,2382,,2
3712,1561,,2
3713,1345,,5
3714,1992,,4
3715,2753,,1
3716,462,,4
3717,2994,,1
3718,686,,1
3719,335,,4
3720,619,,2
3721,263,,3
3722,3261,,5
3723,1000,,2
3724,2649,,1
3725,625,,5
3726,1813,,2
3727,1459,,4
3728,2259,,1
3729,3386,,1
3730,2227,,4
3731,2405,,5
3732,899,,1
3733,418,,5
3734,297,,2
3735,1029,,5
3736,1901,,3
3737,207,,4
3738,901,,1
3739,2163,,1
3740,2992,,5
3741,3390,,1
3742,809,,5
3743,350,,1
3744,1963,,4
3745,3214,,2
3746,1439,,3
3747,3097,,4
3748,2545,,1
3749,3079,,2
3750,3257,,3
3751,368,,2
3752,1410,,2
3753,172,,1
3754,152,,4
3755,1628,,1
3756,2266,,1
3757,3035,,2
3758,443,,4
3759,114,,1
3760,358,,2
3761,3175,,1
3762,2266,,3
3763,1649,,1
3764,353,,1
3765,1271,,2
3766,442,,2
3767,104,,1
3768,1504,,3
3769,1722,,3
3770,1550,,3
3771,2985,,3
3772,3130,,5
3773,417,,2
3774,946,,2
3775,1716,,3
3776,1374,,1
3777,1493,,5
3778,2424,,3
3779,617,,4
3780,2833,,2
3781,907,,4
3782,1196,,5
3783,760,,3
3784,2162,,2
3785,2383,,4
3786,2138,,5
3787,1691,,4
3788,1039,,4
3789,2356,,3
3790,407,,1
3791,1069,,4
3792,2338,,3
3793,2371,,2
3794,919,,3
3795,1169,,1
3796,1091,,3
3797,3038,,3
3798,1961,,2
3799,407,,4
3800,551,,3
3801,237,,2
3802,828,,4
3803,762,,1
3804,1528,,3
3805,2560,,1
3806,3009,,4
3807,1913,,1
3808,2645,,5
3809,2244,,1
3810,1088,,3
3811,2097,,6
3812,1035,,3
3813,1058,,2
3814,3382,,2
3815,3120,,5
3816,2238,,1
3817,2032,,4
3818,2348,,2
3819,2579,,1
3820,189,,3
3821,1228,,1
3822,360,,4
3823,1813,,4
3824,1009,,2
3825,1131,,4
3826,2884,,4
3827,699,,4
3828,3120,,1
3829,1442,,1
3830,655,,1
3831,491,,5
3832,2447,,2
3833,3092,,3
3834,2994,,3
3835,584,,5
3836,3011,,1
3837,773,,4
3838,1572,,1
3839,20,,5
3840,887,,3
3841,1096,,2
3842,3276,,3
3843,954,,4
3844,948,,3
3845,937,,1
3846,866,,2
3847,1850,,5
3848,705,,2
3849,996,,3
3850,1824,,1
3851,2591,,1
3852,368,,2
3853,1194,,5
3854,1955,,3
3855,3140,,2
3856,3233,,3
3857,2988,,5
3858,1730,,5
3859,337,,2
3860,3307,,5
3861,2129,,5
3862,3103,,1
3863,3154,,5
3864,2714,,2
3865,1440,,4
3866,2083,,5
3867,2367,,3
3868,3017,,2
3869,775,,5
3870,1901,,3
3871,2041,,4
3872,710,,4
3873,1377,,2
3874,3169,,3
3875,56,,2
3876,1721,,1
3877,2087,,4
3878,3110,,2
3879,971,,3
3880,1347,,1
3881,276,,4
3882,1150,,1
3883,3416,,2
3884,2624,,1
3885,1468,,5
3886,2173,,4
3887,3304,,4
3888,1507,,3
3889,1010,,5
3890,3010,,1
3891,2913,,3
3892,1770,,1
3893,41,,4
3894,44,,5
3895,403,,4
3896,2375,,1
3897,602,,4
3898,217,,2
3899,2336,,2
3900,1648,,3
3901,1818,,3
3902,658,,1
3903,736,,3
3904,829,,1
3905,2206,,4
3906,3356,,1
3907,3137,,5
3908,389,,5
3909,2328,,4
3910,2596,,4
3911,139,,3
3912,2184,,3
3913,1523,,3
3914,669,,5
3915,2705,,1
3916,3204,,3
3917,2050,,3
3918,690,,2
3919,1469,,3
3920,1766,,3
3921,3091,,1
3922,2708,,3
3923,2298,,1
3924,2616,,2
3925,2378,,2
3926,1095,,4
3927,458,,5
3928,2875,,1
3929,1897,,2
3930,3296,,1
3931,2333,,3
3932,1624,,2
3933,2216,,3
3934,2235,,1
3935,3362,,5
3936,1249,,5
3937,1303,,5
3938,1213,,3
3939,370,,4
3940,1609,,1
3941,1526,,4
3942,676,,4
3943,2793,,4
3944,2362,,4
3945,828,,1
3946,568,,3
3947,2117,,3
3948,18,,3
3949,518,,3
3950,1506,,4
3951,3393,,3
3952,262,,2
3953,1811,,4
3954,1927,,3
3955,863,,1
3956,1783,,4
3957,2173,,3
3958,471,,5
3959,3269,,2
3960,843,,5
3961,1263,,3
3962,84,,5
3963,2033,,1
3964,2035,,1
3965,398,,2
3966,1004,,5
3967,2627,,3
3968,2442,,4
3969,1053,,1
3970,2158,,2
3971,2559,,2
3972,1280,,5
3973,602,,1
3974,75,,5
3975,3271,,2
3976,1097,,4
3977,2762,,2
3978,1113,,1
3979,2440,,4
3980,1140,,1
3981,2081,,1
3982,3266,,5
3983,2582,,2
3984,564,,5
3985,1794,,2
3986,925,,2
3987,752,,3
3988,2851,,2
3989,3366,,5
3990,3169,,4
3991,2874,,4
3992,1604,,1
3993,1803,,2
3994,1850,,3
3995,2522,,3
3996,182,,5
3997,2832,,4
3998,2768,,2
3999,3409,,3
4000,2037,,4
4001,1567,,3
4002,1641,,3
4003,2125,,4
4004,1037,,2
4005,2661,,1
4006,1520,,3
4007,966,,2
4008,2519,,3
4009,1154,,5
4010,277,,4
4011,1789,,4
4012,1736,,3
4013,999,,5
4014,119,,5
4015,1630,,4
4016,2645,,1
4017,2746,,2
4018,723,,5
4019,1474,,1
4020,3095,,3
4021,1181,,4
4022,1631,,2
4023,2328,,4
4024,1567,,1
4025,2882,,2
4026,1235,,2
4027,1686,,1
4028,1769,,3
4029,2550,,3
4030,1158,,5
4031,944,,3
4032,1233,,4
4033,797,,1
4034,670,,1
4035,2806,,2
4036,1183,,2
4037,925,,5
4038,2781,,3
4039,2701,,3
4040,842,,5
4041,1045,,5
4042,2813,,4
4043,952,,3
4044,2950,,2
4045,2116,,1
4046,2283,,1
4047,1829,,5
4048,106,,1
4049,2825,,3
4050,1922,,3
4051,593,,3
4052,2854,,1
4053,1006,,3
4054,1253,,2
4055,2189,,2
4056,969,,5
4057,23,fecha_mala,3
4058,1101,,3
4059,2340,,1
4060,1450,,5
4061,2440,,3
4062,241,,4
4063,882,,3
4064,815,,2
4065,220,,2
4066,2216,,1
4067,721,,5
4068,1619,,3
4069,3393,,2
4070,848,,4
4071,667,,1
4072,3189,,3
4073,1225,,3
4074,1013,,5
4075,2465,,4
4076,443,,4
4077,1296,,2
4078,683,,3
4079,3055,,5
4080,1016,,1
4081,1942,,4
4082,1790,,2
4083,1688,,4
4084,228,,3
4085,900,,4
4086,2929,,2
4087,1878,,5
4088,3006,,5
4089,1917,,4
4090,1091,,3
4091,1183,,1
4092,2656,,2
4093,815,,2
4094,2054,,4
4095,3205,,5
4096,2896,,4
4097,1327,,5
4098,949,,1
4099,2130,,4
4100,2091,,3
4101,2475,,1
4102,249,,4
4103,1850,,5
4104,33,,3
4105,3395,,2
4106,2996,,2
4107,2534,,4
4108,1009,,4
4109,2557,,2
4110,1526,,4
4111,2223,,4
4112,794,,1
4113,1626,,2
4114,3004,,2
4115,651,,4
4116,1318,,4
4117,999,,3
4118,614,,2
4119,1361,,3
4120,2083,,5
4121,188,,5
4122,704,,1
4123,2799,,3
4124,893,,4
4125,1150,,2
4126,2305,,5
4127,2557,,3
4128,3286,,2
4129,544,,5
4130,2586,,4
4131,2479,,1
4132,426,,1
4133,3003,,5
4134,1071,,4
4135,1450,,5
4136,2728,,5
4137,1795,,4
4138,943,,5
4139,1103,,5
4140,2535,,3
4141,628,,4
4142,1616,,5
4143,2561,,5
4144,3030,,5
4145,2830,,5
4146,1231,,2
4147,681,,3
4148,3201,,5
4149,2047,,1
4150,1396,,1
4151,3090,,4
4152,2488,,5
4153,1633,,3
4154,669,,5
4155,280,,2
4156,1818,,3
4157,392,,5
4158,1063,,2
4159,2334,,5
4160,44,,5
4161,3389,,4
4162,1498,,1
4163,2981,,5
4164,591,,3
4165,1579,,2
4166,3284,,3
4167,2166,,3
4168,2770,,2
4169,2347,,4
4170,2533,,1
4171,1248,,4
4172,1553,,2
4173,170,,4
4174,888,,5
4175,221,,3
4176,1111,fecha_mala,5
4177,2487,,2
4178,700,,5
4179,1639,,3
4180,1891,,3
4181,562,,1
4182,2779,,4
4183,2642,,4
4184,642,,3
4185,124,,1
4186,16,,4
4187,1004,,4
4188,431,,5
4189,60,,5
4190,1579,,2
4191,1799,,2
4192,64,,5
4193,2051,,1
4194,1382,,5
4195,687,,1
4196,381,,3
4197,2601,,1
4198,370,,5
4199,687,,3
4200,2441,,5
4201,2157,,1
4202,3424,,1
4203,139,,3
4204,667,,1
4205,2267,,3
4206,787,,4
4207,1305,,3
4208,1016,,4
4209,2769,,1
4210,2689,,2
4211,2760,,1
4212,1733,,3
4213,1671,,2
4214,1955,,3
4215,231,,1
4216,1872,,3
4217,948,,4
4218,3211,,1
4219,631,,4
4220,120,,2
4221,3300,,5
4222,541,,5
4223,1773,,3
4224,1309,,1
4225,923,,2
4226,1672,,4
4227,2509,,2
4228,391,,4
4229,2266,,5
4230,3060,,5
4231,995,,2
4232,2322,,5
4233,3153,,2
4234,3193,,5
4235,2220,,1
4236,3223,,3
4237,2663,,4
4238,1756,,1
4239,431,,3
4240,2922,,2
4241,982,,5
4242,2524,,3
4243,2209,,1
4244,1235,,1
4245,2654,,1
4246,2252,,1
4247,2554,,3
4248,3264,,2
4249,942,,2
4250,2617,,2
4251,137,,3
4252,2430,,3
4253,533,,3
4254,760,,5
4255,670,,2
4256,2847,,2
4257,1281,,3
4258,1335,,1
4259,1238,,4
4260,2138,,3
4261,3138,,2
4262,2322,,2
4263,347,,3
4264,1765,,5
4265,369,,2
4266,568,,3
4267,674,,1
4268,2389,,2
4269,2999,,4
4270,847,,4
4271,3228,,5
4272,909,,3
4273,1052,,5
4274,435,,3
4275,160,,1
4276,2124,,1
4277,1396,,3
4278,403,,2
4279,1935,,1
4280,1183,,1
4281,1346,,4
4282,3047,,4
4283,1382,,2
4284,1552,,2
4285,2354,,3
4286,3064,,1
4287,2529,,5
4288,1688,,3
4289,1047,,2
4290,613,,3
4291,424,,1
4292,2600,,2
4293,2524,,3
4294,1211,,5
4295,3216,,5
4296,3310,,4
4297,2127,,2
4298,898,,5
4299,1735,,1
4300,2816,,2
4301,1737,,3
4302,1692,,3
4303,1825,,4
4304,2885,,3
4305,1407,,5
4306,627,,3
4307,1760,,4
4308,2171,,1
4309,3202,,1
4310,388,,2
4311,3229,,1
4312,2759,,5
4313,2434,,4
4314,808,,5
4315,707,,2
4316,1465,,1
4317,626,,2
4318,2247,,1
4319,2577,,0
4320,1638,,1
4321,2370,,2
4322,2668,,4
4323,3127,,5
4324,2357,,2
4325,801,,5
4326,447,,4
4327,3221,,1
4328,2650,,1
4329,2910,,1
4330,1451,,4
4331,540,,4
4332,2048,,5
4333,2192,,3
4334,742,,1
4335,1610,,5
4336,1450,,5
4337,890,,4
4338,2799,,5
4339,1664,,2
4340,3173,,3
4341,5,,3
4342,3216,,2
4343,2267,,5
4344,2398,,3
4345,986,,5
4346,271,,2
4347,793,,3
4348,1517,,5
4349,1158,,1
4350,662,,3
4351,44,,4
4352,2390,,4
4353,2285,,4
4354,553,,4
4355,2683,,1
4356,3349,,2
4357,3425,,4
4358,667,,3
4359,1464,,2
4360,181,,5
4361,43,,2
4362,2890,,2
4363,3316,,3
4364,693,,2
4365,1589,,3
4366,83,,5
4367,2794,,5
4368,1878,,2
4369,1001,,2
4370,3320,,5
4371,466,,3
4372,917,,1
4373,2561,,3
4374,1400,,4
4375,2400,,3
4376,813,,4
4377,2255,,4
4378,1912,,1
4379,162,,5
4380,1106,,1
4381,1019,,1
4382,2026,,2
4383,1502,,1
4384,1638,,4
4385,581,,3
4386,3182,,2
4387,2568,,5
4388,2295,,2
4389,945,,5
4390,2338,,3
4391,805,,4
4392,1667,,5
4393,919,,2
4394,1039,,1
4395,2225,,4
4396,1076,,4
4397,2501,,1
4398,1727,,5
4399,3361,,4
4400,658,,3
4401,3237,,1
4402,454,,5
4403,1883,,3
4404,1276,,3
4405,2577,,1
4406,447,,4
4407,873,,5
4408,791,,4
4409,3154,,2
4410,1833,,1
4411,563,,3
4412,2707,,3
4413,979,,2
4414,770,,4
4415,1694,,5
4416,2712,,1
4417,2876,,2
4418,54,,3
4419,3076,,1
4420,3415,,4
4421,1100,,1
4422,1771,,1
4423,1290,,2
4424,1630,,3
4425,2235,,4
4426,2229,,1
4427,1626,,4
4428,1628,,1
4429,1674,,5
4430,1398,,3
4431,422,,4
4432,1271,,1
4433,2451,,4
4434,3350,,3
4435,2784,,3
4436,2951,,1
4437,2683,,4
4438,1721,,5
4439,2336,,5
4440,2865,,5
4441,764,,4
4442,511,,2
4443,913,,2
4444,1814,,1
4445,2693,,2
4446,1542,,2
4447,3367,,4
4448,1113,,1
4449,1583,,5
4450,3146,,4
4451,585,,4
4452,2852,,3
4453,518,,2
4454,3107,,3
4455,1108,,4
4456,2176,,5
4457,2438,,4
4458,1289,,5
4459,1885,,3
4460,2593,,3
4461,3000,,4
4462,372,,4
4463,1697,,2
4464,2922,,3
4465,1904,,3
4466,99,,4
4467,430,,2
4468,2803,,1
4469,1450,,5
4470,2411,,2
4471,3058,,1
4472,303,,2
4473,1559,,5
4474,504,,1
4475,2885,,4
4476,1550,,3
4477,3003,,4
4478,1028,,4
4479,498,,2
4480,2971,,2
4481,2101,,4
4482,661,,5
4483,2378,,5
4484,1429,,2
4485,160,,2
4486,893,,5
4487,2570,,4
4488,436,,1
4489,1157,,4
4490,890,,2
4491,2511,,1
4492,2946,,1
4493,2698,,2
4494,2451,,2
4495,307,,4
4496,3132,,1
4497,555,,1
4498,1389,,4
4499,2836,,3
4500,824,,2
4501,743,,1
4502,91,,1
4503,1227,,2
4504,1696,,2
4505,1601,,3
4506,137,,4
4507,703,,1
4508,15,,3
4509,771,,3
4510,2072,,1
4511,30,,3
4512,565,,1
4513,1864,,2
4514,1918,,4
4515,3070,,2
4516,1965,,4
4517,3172,,1
4518,2480,,3
4519,1886,,5
4520,1313,,3
4521,382,,5
4522,2416,,2
4523,3213,,1
4524,1254,,3
4525,1218,,2
4526,335,,4
4527,2047,,2
4528,1062,,4
4529,35,,1
4530,26,,2
4531,1150,,2
4532,1584,,4
4533,1566,,2
4534,2536,,3
4535,1809,,2
4536,2688,,4
4537,1018,,2
4538,795,,4
4539,1848,,1
4540,362,,4
4541,2619,,4
4542,636,,1
4543,3135,,1
4544,3370,,2
4545,1841,,5
4546,1069,,2
4547,1160,,3
4548,1471,,3
4549,1642,,2
4550,260,,3
4551,677,,1
4552,2704,,4
4553,181,,1
4554,1537,,3
4555,2997,,2
4556,300,,3
4557,3170,,3
4558,1620,,4
4559,1451,,4
4560,2443,,2
4561,2662,,3
4562,1621,,2
4563,285,,2
4564,3318,,2
4565,31,,3
4566,2986,,4
4567,1487,,4
4568,1764,,1
4569,2621,,1
4570,3222,,2
4571,516,,3
4572,2780,,2
4573,2265,,5
4574,1262,,3
4575,1459,,5
4576,2643,,5
4577,480,,1
4578,1733,,5
4579,2474,,1
4580,1847,,1
4581,1534,,3
4582,1784,,3
4583,1752,,4
4584,2753,,1
4585,2812,,1
4586,3147,,4
4587,248,,3
4588,1095,,2
4589,3003,,1
4590,2199,,2
4591,1291,,2
4592,2153,,3
4593,1587,,5
4594,3040,,3
4595,1912,,3
4596,1532,,5
4597,2136,,1
4598,652,,1
4599,2640,,5
4600,696,,5
4601,82,,3
4602,176,,2
4603,227,,1
4604,345,,1
4605,174,,5
4606,1032,,4
4607,3291,,5
4608,352,,3
4609,2316,,4
4610,2984,,5
4611,2772,,2
4612,1240,,3
4613,181,,2
4614,1263,,3
4615,2061,,2
4616,2595,,2
4617,486,,2
4618,1033,,5
4619,2061,,2
4620,2450,,4
4621,1065,,3
4622,2817,,4
4623,2747,,1
4624,1234,,4
4625,1837,,4
4626,1637,,1
4627,2291,,2
4628,1104,,5
4629,1129,,2
4630,1450,,3
4631,740,,5
4632,1990,,5
4633,3282,,2
4634,1198,,4
4635,2949,,5
4636,1590,,3
4637,568,,5
4638,1700,,4
4639,1711,,4
4640,84,,4
4641,1642,,1
4642,561,,1
4643,2721,,5
4644,1855,,4
4645,1042,,5
4646,10,,3
4647,1956,,2
4648,2412,,5
4649,1453,,5
4650,3102,,5
4651,673,,5
4652,2585,,1
4653,1698,,5
4654,1076,,1
4655,988,,4
4656,1541,,1
4657,276,,1
4658,2229,,4
4659,1401,,2
4660,2331,,5
4661,1765,,2
4662,3348,,4
4663,284,,4
4664,1689,,5
4665,1837,,5
4666,855,,3
4667,2303,,2
4668,1241,,3
4669,2616,,4
4670,3160,,5
4671,2924,,1
4672,2168,,1
4673,2459,,3
4674,2961,,3
4675,3359,,5
4676,2480,,2
4677,3127,,1
4678,3307,,1
4679,603,,5
4680,1717,,4
4681,1225,,5
4682,3254,,2
4683,2549,,1
4684,3035,,3
4685,1198,,1
4686,2888,,1
4687,279,,5
4688,3217,,2
4689,788,,1
4690,1800,,2
4691,2454,,2
4692,2545,,5
4693,727,,4
4694,1903,,3
4695,1818,,3
4696,2659,,4
4697,1099,,1
4698,2616,,3
4699,2111,,2
4700,2598,,1
4701,2998,,3
4702,1468,,4
4703,1481,,4
4704,2728,,1
4705,2678,,2
4706,3002,,2
4707,1886,,1
4708,2180,,3
4709,203,,3
4710,1558,,4
4711,844,,4
4712,2923,,5
4713,420,,3
4714,2667,,2
4715,2867,,3
4716,1609,,4
4717,2289,,2
4718,1987,,3
4719,2361,,5
4720,2349,,4
4721,867,,4
4722,2358,,5
4723,3089,,1
4724,1066,,3
4725,1050,,2
4726,1003,,2
4727,3123,,4
4728,3040,,4
4729,1192,,3
4730,3210,,3
4731,2609,,3
4732,1378,,5
4733,2827,,1
4734,3129,,3
4735,2975,,1
4736,1613,,5
4737,743,,2
4738,573,,1
4739,2834,,5
4740,2511,,4
4741,2428,,5
4742,158,,2
4743,3307,,2
4744,391,,4
4745,1989,,5
4746,3223,,5
4747,830,,2
4748,1773,,4
4749,2878,,5
4750,913,,4
4751,349,,4
4752,1646,,1
4753,2723,,4
4754,1981,,1
4755,1517,,3
4756,2189,,3
4757,178,,1
4758,1193,,3
4759,3008,,2
4760,1327,,1
4761,3306,,4
4762,1883,,4
4763,3199,,5
4764,2147,,4
4765,1435,,1
4766,3156,,1
4767,925,,5
4768,1344,,1
4769,2475,,2
4770,2996,,2
4771,663,,1
4772,3402,,4
4773,1475,,4
4774,1162,,5
4775,441,,3
4776,94,,3
4777,1910,,2
4778,2070,,1
4779,322,,5
4780,3095,,5
4781,1863,,5
4782,183,,1
4783,2882,,0
4784,676,,4
4785,2305,,5
4786,2316,,3
4787,2776,,1
4788,2774,,5
4789,3376,,1
4790,297,,4
4791,1250,,2
4792,1246,,1
4793,1289,,3
4794,818,,2
4795,802,,3
4796,3305,,1
4797,3079,,4
4798,2338,,2
4799,1901,,1
4800,1630,,2
4801,2337,,1
4802,2954,,3
4803,1460,,3
4804,1842,,4
4805,3125,,5
4806,3122,,1
4807,788,,1
4808,818,,3
4809,700,,1
4810,94,,5
4811,2379,,5
4812,1469,,3
4813,109,,5
4814,700,,3
4815,1823,,3
4816,2863,,4
4817,2271,,3
4818,1826,,4
4819,639,,2
4820,989,,3
4821,2679,,5
4822,2650,,5
4823,2974,,1
4824,1805,,1
4825,936,,3
4826,1723,,1
4827,3070,,4
4828,620,,3
4829,2901,,5
4830,3409,,1
4831,2809,,1
4832,2258,,2
4833,1402,,1
4834,2928,,1
4835,551,,4
4836,2603,,4
4837,1376,,4
4838,1723,,3
4839,1587,,2
4840,34,,5
4841,3380,,5
4842,2284,,2
4843,2056,,5
4844,346,,4
4845,2668,,2
4846,3294,,2
4847,2791,,3
4848,854,,1
4849,622,,2
4850,1259,,4
4851,78,,3
4852,1890,,1
4853,1570,,1
4854,1722,,4
4855,3391,,5
4856,2244,,4
4857,1428,,1
4858,2684,,4
4859,1267,,2
4860,2595,,3
4861,3195,,3
4862,3111,,5
4863,1778,,5
4864,1610,,1
4865,1362,,1
4866,1830,,5
4867,3207,,2
4868,2994,,1
4869,2078,,1
4870,967,,3
4871,1290,,5
4872,843,,5
4873,639,,4
4874,32,,2
4875,2651,,4
4876,2530,,5
4877,614,,3
4878,2355,,3
4879,567,,3
4880,948,,5
4881,886,,4
4882,445,,1
4883,2497,,5
4884,146,,3
4885,1389,,3
4886,1671,,1
4887,1977,,4
4888,663,,1
4889,1615,,1
4890,2718,,4
4891,1282,,2
4892,3254,,4
4893,1473,,2
4894,2661,,4
4895,391,,4
4896,2917,,4
4897,1644,,4
4898,3394,,4
4899,2400,,2
4900,2538,,3
4901,509,,1
4902,1944,,2
4903,2528,,3
4904,2775,,4
4905,1289,,5
4906,1932,,4
4907,594,,1
4908,1482,,2
4909,1630,,3
4910,112,,3
4911,3140,,5
4912,2203,,1
4913,627,,3
4914,3074,,4
4915,2369,,3
4916,2375,,2
4917,3196,,1
4918,1385,,4
4919,1217,,4
4920,2113,,4
4921,3044,,5
4922,2785,,5
