date,employee_id,department_id,shift_id,scheduled_minutes,absence_minutes,absence_reason,is_absent
2025-01-28,2660,1.0,1,451,0,,0
2025-01-28,1807,3.0,1,530,0,,0
2025-01-28,1945,10.0,1,540,0,,0
2025-01-28,717,5.0,1,490,0,,0
2025-01-28,2733,8.0,2,448,0,,0
2025-01-28,2790,3.0,1,500,46,,0
2025-01-28,1408,3.0,1,446,0,,0
2025-01-28,1763,3.0,1,509,0,,0
2025-01-28,2590,3.0,1,476,23,,0
2025-01-28,2865,4.0,1,488,0,,0
2025-01-28,869,9.0,1,461,0,,0
2025-01-28,1664,2.0,1,478,0,,0
2025-01-28,1013,7.0,1,443,0,,0
2025-01-28,105,2.0,2,477,0,,0
2025-01-28,161,1.0,3,475,0,,0
2025-01-28,760,4.0,2,431,0,,0
2025-01-28,1572,10.0,1,537,0,,0
2025-01-28,308,4.0,1,469,0,,0
2025-01-28,120,2.0,3,484,0,,0
2025-01-28,477,2.0,3,421,0,,0
2025-01-28,2041,3.0,1,451,0,,0
2025-01-28,70,9.0,3,447,0,,0
2025-01-28,1893,8.0,2,429,0,,0
28-01-2025,3221,9.0,1,448,0,,0
2025-01-28,2464,6.0,1,448,0,,0
2025-01-28,868,2.0,1,484,0,,0
2025-01-28,2206,9.0,1,466,0,,0
2025-01-28,1404,4.0,1,433,73,,0
2025-01-28,1345,2.0,1,481,0,,0
2025-01-28,1938,1.0,1,443,0,,0
2025-01-28,1949,9.0,2,443,0,,0
2025-01-28,2351,2.0,2,514,0,,0
2025-01-28,517,4.0,1,535,0,,0
2025-01-28,2498,5.0,2,444,0,,0
2025-01-28,1436,6.0,3,483,0,,0
2025-01-28,602,5.0,1,433,0,,0
2025-01-28,1401,8.0,1,441,0,,0
2025-01-28,118,2.0,2,433,0,,0
2025-01-28,3008,1.0,1,470,0,,0
2025-01-28,2248,5.0,3,497,0,,0
2025-01-28,1460,9.0,3,503,49,,0
2025-01-28,3269,1.0,1,440,0,,0
2025-01-28,590,1.0,2,521,0,,0
2025-01-28,2235,5.0,3,475,0,,0
2025-01-28,2291,10.0,3,527,527,Personal,1
2025-01-28,1495,7.0,2,533,0,,0
2025-01-28,678,5.0,2,489,0,,0
2025-01-28,1469,2.0,1,485,0,,0
2025-01-28,3403,3.0,3,465,0,,0
2025-01-28,1123,4.0,1,495,0,,0
2025-01-28,2279,2.0,3,462,0,,0
2025-01-28,2394,8.0,3,497,0,,0
2025-01-28,2664,4.0,2,470,0,,0
2025-01-28,3273,7.0,3,464,0,,0
2025-01-28,340,6.0,3,515,0,,0
2025-01-28,993,1.0,3,518,0,,0
2025-01-28,490,1.0,1,530,530,Sick,1
2025-01-28,1005,2.0,3,510,0,,0
2025-01-28,2629,9.0,2,428,63,,0
2025-01-28,2428,5.0,1,465,0,,0
2025-01-28,1184,8.0,2,490,0,,0
2025-01-28,2364,8.0,1,514,0,,0
2025-01-28,1144,1.0,1,488,0,,0
2025-01-28,2626,4.0,2,450,0,,0
2025-01-28,3068,8.0,1,445,0,,0
2025-01-28,1035,4.0,3,457,0,,0
2025-01-28,3226,8.0,3,531,0,,0
2025-01-28,2338,2.0,1,499,0,,0
2025-01-28,928,3.0,3,530,0,,0
2025-01-28,833,8.0,1,510,0,,0
2025-01-28,1690,8.0,1,449,449,Sick,1
2025-01-28,2253,1.0,1,450,0,,0
2025-01-28,1850,1.0,1,425,0,,0
2025-01-28,1910,5.0,1,505,0,,0
2025-01-28,342,8.0,2,508,0,,0
2025-01-28,563,6.0,1,465,0,,0
2025-01-28,825,3.0,2,424,90,,0
2025-01-28,1325,1.0,1,534,0,,0
2025-01-28,1518,2.0,1,538,0,,0
2025-01-28,3297,1.0,1,463,58,,0
2025-01-28,3178,8.0,1,485,0,,0
2025-01-28,2490,3.0,1,463,0,,0
2025-01-28,967,1.0,1,432,0,,0
2025-01-28,2730,7.0,1,531,0,,0
2025-01-28,1272,3.0,1,540,0,,0
2025-01-28,1058,1.0,1,434,0,,0
2025-01-28,2075,6.0,1,518,0,,0
2025-01-28,539,6.0,1,429,0,,0
2025-01-28,2478,6.0,1,503,0,,0
2025-01-28,55,7.0,3,532,0,,0
2025-01-28,3122,1.0,1,530,0,,0
2025-01-28,1334,3.0,1,441,0,,0
2025-01-28,1607,3.0,3,529,0,,0
2025-01-28,1903,9.0,1,540,0,,0
2025-01-28,1717,1.0,1,509,0,,0
2025-01-28,164,3.0,1,512,0,,0
2025-01-28,2765,4.0,1,532,85,,0
2025-01-28,938,6.0,2,487,0,,0
2025-01-28,581,2.0,3,506,0,,0
2025-01-28,2341,10.0,1,524,0,,0
2025-01-28,232,9.0,1,475,0,,0
2025-01-28,470,6.0,1,492,0,,0
2025-01-28,2222,6.0,3,492,0,,0
2025-01-28,2548,6.0,3,458,0,,0
2025-01-28,3358,4.0,3,433,0,,0
2025-01-28,735,4.0,2,477,0,,0
2025-01-28,3031,2.0,1,468,0,,0
2025-01-28,2225,5.0,2,476,27,,0
2025-01-28,243,9.0,2,435,0,,0
2025-01-28,2774,2.0,1,536,0,,0
2025-01-28,2083,4.0,3,470,0,,0
2025-01-28,143,7.0,3,438,27,,0
2025-01-28,873,10.0,1,514,0,,0
2025-01-28,1036,8.0,1,461,0,,0
2025-01-28,850,10.0,3,420,0,,0
2025-01-28,2244,7.0,3,492,0,,0
2025-01-28,1432,5.0,1,495,0,,0
2025-01-28,2678,4.0,1,494,0,,0
2025-01-28,1810,9.0,1,480,0,,0
2025-01-28,741,2.0,3,448,0,,0
2025-01-28,665,4.0,2,470,0,,0
2025-01-28,641,7.0,2,535,535,Sick,1
2025-01-28,2877,8.0,2,528,0,,0
2025-01-28,1358,9.0,3,487,0,,0
2025-01-28,1988,8.0,3,433,0,,0
2025-01-28,2032,5.0,1,466,0,,0
2025-01-28,799,4.0,1,490,36,,0
2025-01-28,1045,1.0,1,487,487,Sick,1
2025-01-28,3378,2.0,1,471,0,,0
2025-01-28,2729,7.0,1,498,0,,0
2025-01-28,848,6.0,3,439,0,,0
2025-01-28,3136,10.0,2,473,0,,0
2025-01-28,3125,2.0,2,495,0,,0
2025-01-28,3048,6.0,1,458,0,,0
2025-01-28,1072,2.0,1,439,0,,0
2025-01-28,3262,2.0,1,431,0,,0
2025-01-28,3367,8.0,3,421,421,Sick,1
2025-01-28,606,6.0,1,450,0,,0
2025-01-28,2643,4.0,2,503,0,,0
2025-01-28,2148,10.0,3,471,0,,0
2025-01-28,865,5.0,2,485,0,,0
2025-01-28,813,10.0,2,472,0,,0
2025-01-28,183,2.0,3,467,0,,0
2025-01-28,1719,1.0,1,447,0,,0
2025-01-28,1113,7.0,1,486,0,,0
2025-01-28,1337,1.0,2,421,0,,0
2025-01-28,1685,8.0,2,450,0,,0
2025-01-28,1491,10.0,2,478,0,,0
2025-01-28,2842,4.0,1,514,0,,0
2025-01-28,128,9.0,1,454,0,,0
2025-01-28,3062,6.0,1,443,0,,0
2025-01-28,2580,7.0,1,449,0,,0
2025-01-28,325,6.0,2,457,0,,0
2025-01-28,73,5.0,3,526,0,,0
2025-01-28,1632,2.0,1,515,515,Sick,1
2025-01-28,615,7.0,1,530,0,,0
2025-01-28,2352,4.0,2,448,448,Personal,1
2025-01-28,111,7.0,1,443,0,,0
2025-01-28,629,9.0,2,425,0,,0
2025-01-28,1987,1.0,1,493,0,,0
2025-01-28,1153,4.0,1,536,0,,0
2025-01-28,1777,10.0,2,458,0,,0
2025-01-28,3286,2.0,3,436,0,,0
2025-01-28,721,1.0,1,492,0,,0
2025-01-28,2505,10.0,3,511,0,,0
2025-01-28,1616,3.0,2,429,0,,0
2025-01-28,433,9.0,1,511,0,,0
2025-01-28,1188,8.0,1,424,0,,0
2025-01-28,3130,2.0,1,448,48,,0
2025-01-28,1070,2.0,2,474,0,,0
2025-01-28,2745,9.0,3,421,0,,0
2025-01-28,138,4.0,1,432,0,,0
2025-01-28,997,9.0,2,483,0,,0
2025-01-28,2553,9.0,3,540,0,,0
2025-01-28,101,7.0,3,517,0,,0
2025-01-28,511,8.0,3,529,0,,0
2025-01-28,1455,1.0,1,448,0,,0
2025-01-28,2829,8.0,2,535,0,,0
2025-01-28,400,9.0,3,499,0,,0
2025-01-28,411,10.0,1,480,0,,0
2025-01-28,744,7.0,3,460,0,,0
2025-01-28,787,4.0,2,455,0,,0
2025-01-28,117,10.0,1,519,0,,0
2025-01-28,79,1.0,1,526,0,,0
2025-01-28,2898,1.0,1,453,30,,0
2025-01-28,1313,8.0,1,436,0,,0
2025-01-28,3239,7.0,2,529,0,,0
2025-01-28,1923,6.0,1,524,0,,0
2025-01-28,1919,7.0,1,424,0,,0
2025-01-28,489,1.0,1,462,46,,0
2025-01-28,1827,10.0,2,425,425,Sick,1
2025-01-28,2651,8.0,2,530,0,,0
2025-01-28,267,5.0,1,442,0,,0
2025-01-28,2304,7.0,3,444,56,,0
2025-01-28,2112,2.0,1,450,0,,0
2025-01-28,1725,7.0,1,447,0,,0
2025-01-28,2132,3.0,1,492,0,,0
2025-01-28,1332,8.0,1,534,0,,0
2025-01-28,1062,,1,496,0,,0
2025-01-28,3032,1.0,1,471,0,,0
2025-01-28,39,4.0,1,430,0,,0
2025-01-28,3051,9.0,1,501,0,,0
2025-01-28,2492,1.0,2,495,495,Sick,1
2025-01-28,1793,6.0,1,511,0,,0
2025-01-28,3197,2.0,3,456,0,,0
2025-01-28,2481,7.0,3,461,461,Unknown,1
2025-01-28,1406,2.0,3,471,0,,0
2025-01-28,2512,6.0,2,535,0,,0
2025-01-28,2152,7.0,1,434,0,,0
2025-01-28,2159,2.0,3,434,0,,0
2025-01-28,1875,3.0,1,444,0,,0
2025-01-28,23,5.0,1,426,0,,0
2025-01-28,2037,8.0,3,469,0,,0
2025-01-28,370,8.0,1,514,0,,0
2025-01-28,374,8.0,1,425,0,,0
2025-01-28,1020,7.0,1,500,0,,0
2025-01-28,2849,9.0,2,422,0,,0
2025-01-28,1424,8.0,1,517,0,,0
2025-01-28,188,2.0,1,495,0,,0
2025-01-28,661,8.0,1,522,0,,0
2025-01-29,33,7.0,1,431,0,,0
2025-01-29,745,9.0,1,512,512,Sick,1
2025-01-29,1142,2.0,3,470,0,,0
2025-01-29,2584,5.0,1,491,0,,0
2025-01-29,1590,1.0,3,506,0,,0
2025-01-29,3307,6.0,2,489,0,,0
2025-01-29,2933,9.0,2,530,0,,0
2025-01-29,1583,8.0,1,479,77,,0
2025-01-29,1674,10.0,1,509,0,,0
2025-01-29,1448,7.0,1,512,0,,0
2025-01-29,2845,7.0,1,513,0,,0
2025-01-29,2877,8.0,1,487,0,,0
2025-01-29,2098,3.0,3,471,471,Unknown,1
2025-01-29,1660,3.0,2,433,48,,0
2025-01-29,1658,5.0,2,471,0,,0
2025-01-29,298,5.0,3,422,0,,0
2025-01-29,1978,3.0,3,525,0,,0
2025-01-29,714,10.0,1,505,0,,0
2025-01-29,3172,5.0,2,428,428,Unknown,1
2025-01-29,2970,4.0,1,529,0,,0
2025-01-29,2340,8.0,1,485,0,,0
2025-01-29,3079,8.0,1,502,0,,0
2025-01-29,2345,1.0,3,424,0,,0
2025-01-29,753,5.0,3,479,0,,0
2025-01-29,2843,6.0,1,469,0,,0
2025-01-29,83,10.0,2,502,0,,0
2025-01-29,2697,2.0,1,437,0,,0
2025-01-29,2243,3.0,3,494,0,,0
2025-01-29,2875,5.0,2,466,0,,0
2025-01-29,1068,9.0,1,502,0,,0
2025-01-29,82,4.0,3,478,0,,0
2025-01-29,557,2.0,2,533,0,,0
2025-01-29,905,10.0,1,469,0,,0
2025-01-29,2940,9.0,3,484,0,,0
2025-01-29,1514,2.0,1,484,0,,0
2025-01-29,141,1.0,3,463,0,,0
2025-01-29,794,7.0,1,453,0,,0
2025-01-29,1877,7.0,1,441,0,,0
2025-01-29,2618,10.0,3,506,0,,0
2025-01-29,1621,7.0,1,503,0,,0
2025-01-29,3402,1.0,2,456,0,,0
2025-01-29,1154,10.0,2,516,0,,0
2025-01-29,165,4.0,1,491,0,,0
2025-01-29,2056,8.0,3,451,15,,0
2025-01-29,3214,2.0,3,499,0,,0
2025-01-29,2716,5.0,3,534,0,,0
2025-01-29,576,3.0,1,536,0,,0
2025-01-29,708,8.0,1,448,0,,0
2025-01-29,457,9.0,1,468,0,,0
2025-01-29,2948,4.0,3,525,27,,0
2025-01-29,1103,5.0,1,469,0,,0
2025-01-29,1857,4.0,2,513,0,,0
2025-01-29,1491,10.0,1,538,0,,0
2025-01-29,3357,3.0,1,439,0,,0
2025-01-29,1639,5.0,3,452,0,,0
2025-01-29,1970,9.0,3,481,0,,0
2025-01-29,2253,1.0,2,420,0,,0
2025-01-29,679,10.0,3,493,0,,0
2025-01-29,440,6.0,1,482,16,,0
2025-01-29,247,2.0,2,532,0,,0
2025-01-29,2426,2.0,2,491,0,,0
2025-01-29,939,10.0,1,516,0,,0
2025-01-29,3283,5.0,2,450,0,,0
2025-01-29,1371,4.0,1,490,0,,0
2025-01-29,1538,5.0,1,520,0,,0
2025-01-29,2657,6.0,1,447,0,,0
2025-01-29,2304,7.0,1,445,0,,0
2025-01-29,2862,5.0,1,461,0,,0
2025-01-29,2852,7.0,3,427,0,,0
2025-01-29,2160,9.0,3,539,0,,0
2025-01-29,3314,1.0,1,505,0,,0
2025-01-29,2412,4.0,1,443,0,,0
2025-01-29,656,3.0,2,536,0,,0
2025-01-29,356,5.0,2,468,0,,0
2025-01-29,2201,3.0,2,515,0,,0
2025-01-29,1880,6.0,1,469,0,,0
2025-01-29,1112,10.0,2,527,0,,0
2025-01-29,1600,1.0,1,491,491,Personal,1
2025-01-29,1328,10.0,1,432,0,,0
2025-01-29,980,1.0,1,443,0,,0
2025-01-29,1416,3.0,1,433,0,,0
2025-01-29,366,8.0,1,495,0,,0
2025-01-29,1127,10.0,1,439,0,,0
2025-01-29,3198,1.0,1,466,0,,0
2025-01-29,3041,2.0,2,457,0,,0
2025-01-29,1562,4.0,1,447,0,,0
2025-01-29,2469,1.0,1,496,0,,0
2025-01-29,122,7.0,3,428,0,,0
2025-01-29,670,6.0,1,503,0,,0
2025-01-29,393,4.0,3,477,0,,0
2025-01-29,982,6.0,1,425,0,,0
2025-01-29,1866,2.0,1,438,0,,0
2025-01-29,1786,1.0,1,466,0,,0
2025-01-29,2687,8.0,1,529,0,,0
2025-01-29,549,7.0,3,499,499,Sick,1
2025-01-29,2465,2.0,2,523,0,,0
2025-01-29,2002,5.0,1,516,0,,0
2025-01-29,1606,1.0,1,470,0,,0
2025-01-29,2536,3.0,1,449,0,,0
2025-01-29,1255,7.0,1,460,0,,0
2025-01-29,2709,6.0,2,436,436,Unknown,1
2025-01-29,1673,8.0,1,433,0,,0
2025-01-29,3084,9.0,2,457,0,,0
2025-01-29,669,3.0,2,434,0,,0
2025-01-29,376,6.0,3,429,0,,0
2025-01-29,422,5.0,1,523,0,,0
2025-01-29,1824,10.0,1,465,0,,0
2025-01-29,3341,4.0,1,522,0,,0
2025-01-29,646,8.0,1,537,0,,0
2025-01-29,316,5.0,1,521,0,,0
2025-01-29,398,1.0,3,518,0,,0
2025-01-29,955,1.0,1,530,0,,0
2025-01-29,1391,10.0,3,489,0,,0
2025-01-29,2001,1.0,1,440,0,,0
2025-01-29,800,3.0,3,434,0,,0
2025-01-29,3056,7.0,1,450,0,,0
2025-01-29,2286,4.0,1,517,0,,0
2025-01-29,3105,1.0,1,520,0,,0
2025-01-29,1855,10.0,1,442,0,,0
2025-01-29,633,2.0,1,437,0,,0
2025-01-29,1036,8.0,1,458,458,Sick,1
2025-01-29,918,3.0,1,429,0,,0
2025-01-29,882,5.0,2,429,0,,0
2025-01-29,1333,8.0,1,451,0,,0
2025-01-29,3118,6.0,1,478,0,,0
2025-01-29,1336,10.0,1,457,0,,0
2025-01-29,1701,3.0,1,434,0,,0
2025-01-29,3407,5.0,1,421,0,,0
2025-01-29,3163,2.0,3,479,0,,0
2025-01-29,2277,1.0,2,420,0,,0
2025-01-29,1677,7.0,1,531,0,,0
2025-01-29,2538,2.0,3,525,0,,0
2025-01-29,628,10.0,2,485,0,,0
2025-01-29,27,6.0,1,426,0,,0
2025-01-29,2497,4.0,3,516,0,,0
2025-01-29,491,8.0,1,479,0,,0
2025-01-29,419,10.0,3,439,0,,0
2025-01-29,2480,2.0,2,539,0,,0
2025-01-29,2559,3.0,1,536,0,,0
2025-01-29,3161,4.0,2,446,0,,0
2025-01-29,337,,1,534,0,,0
2025-01-29,658,1.0,1,505,505,Sick,1
2025-01-29,1123,4.0,2,540,53,,0
2025-01-29,908,3.0,1,527,0,,0
2025-01-29,836,8.0,1,520,0,,0
2025-01-29,2258,1.0,3,509,29,,0
2025-01-29,2108,2.0,1,513,0,,0
2025-01-29,1833,4.0,1,488,0,,0
2025-01-29,747,10.0,1,535,0,,0
2025-01-29,1184,8.0,2,430,0,,0
2025-01-29,46,6.0,1,501,0,,0
2025-01-29,428,6.0,3,463,0,,0
2025-01-29,676,1.0,1,536,70,,0
2025-01-29,2237,6.0,3,540,0,,0
2025-01-29,3103,9.0,1,441,0,,0
2025-01-29,2500,7.0,2,498,0,,0
2025-01-29,3093,9.0,1,507,0,,0
2025-01-29,601,9.0,2,501,0,,0
2025-01-29,723,4.0,1,539,46,,0
2025-01-29,2577,3.0,1,481,0,,0
2025-01-29,2998,1.0,3,494,0,,0
2025-01-29,951,6.0,2,465,0,,0
2025-01-29,2502,7.0,1,536,0,,0
2025-01-29,3381,10.0,3,524,0,,0
2025-01-29,2054,10.0,1,464,0,,0
2025-01-29,1875,3.0,2,450,0,,0
2025-01-29,2785,7.0,1,453,0,,0
2025-01-29,2041,3.0,1,444,0,,0
2025-01-29,2180,4.0,1,434,0,,0
2025-01-29,1344,8.0,1,457,0,,0
2025-01-29,538,7.0,2,430,0,,0
2025-01-29,1975,2.0,1,523,0,,0
2025-01-29,924,9.0,2,526,0,,0
2025-01-29,1267,2.0,2,525,0,,0
2025-01-29,3356,10.0,1,439,0,,0
2025-01-29,525,9.0,2,428,0,,0
2025-01-29,1025,8.0,1,477,477,Unknown,1
2025-01-29,87,5.0,2,496,0,,0
2025-01-29,2164,9.0,1,460,0,,0
2025-01-29,3249,6.0,3,526,0,,0
2025-01-29,2614,1.0,1,450,0,,0
2025-01-29,1539,1.0,3,486,0,,0
2025-01-29,293,1.0,3,479,0,,0
2025-01-29,436,3.0,2,457,0,,0
2025-01-29,2320,1.0,3,456,456,Sick,1
2025-01-29,620,3.0,2,443,0,,0
2025-01-29,1323,7.0,1,488,0,,0
2025-01-29,2272,1.0,2,476,0,,0
2025-01-29,3123,2.0,1,516,0,,0
2025-01-29,965,4.0,2,511,0,,0
2025-01-29,636,2.0,1,460,0,,0
2025-01-29,232,9.0,1,499,499,Sick,1
2025-01-29,1570,4.0,3,478,0,,0
2025-01-29,2990,9.0,1,483,0,,0
2025-01-29,1838,6.0,1,512,0,,0
2025-01-29,2703,3.0,1,540,0,,0
2025-01-29,1703,10.0,2,493,0,,0
2025-01-29,1882,3.0,1,449,0,,0
2025-01-29,2179,9.0,2,515,515,Sick,1
2025-01-29,2912,5.0,2,469,0,,0
2025-01-29,1071,4.0,1,467,467,Sick,1
2025-01-29,2275,3.0,1,531,0,,0
2025-01-29,517,4.0,1,511,0,,0
2025-01-29,2782,9.0,2,530,0,,0
2025-01-29,1011,6.0,2,534,0,,0
2025-01-29,202,4.0,2,444,0,,0
2025-01-29,1045,1.0,1,426,0,,0
2025-01-29,3164,7.0,1,436,0,,0
2025-01-29,3257,10.0,1,512,0,,0
2025-01-29,2353,7.0,3,534,534,Sick,1
2025-01-29,2818,7.0,1,467,0,,0
2025-01-29,2561,2.0,2,437,0,,0
2025-01-29,1511,4.0,1,482,482,Unknown,1
2025-01-29,1200,1.0,3,486,0,,0
2025-01-29,558,4.0,1,432,0,,0
2025-01-29,285,5.0,1,481,0,,0
2025-01-29,2198,4.0,2,502,0,,0
2025-01-29,2651,8.0,2,525,0,,0
2025-01-29,1963,6.0,2,453,453,Sick,1
2025-01-29,126,9.0,3,475,0,,0
2025-01-29,3417,7.0,2,461,0,,0
2025-01-29,3263,5.0,1,535,0,,0
2025-01-29,454,9.0,2,453,0,,0
2025-01-29,387,3.0,2,470,0,,0
2025-01-29,189,2.0,3,472,0,,0
2025-01-29,1922,9.0,1,470,0,,0
2025-01-29,3152,7.0,3,534,0,,0
2025-01-29,2406,1.0,2,533,51,,0
2025-01-29,321,8.0,2,486,0,,0
2025-01-29,157,3.0,3,466,0,,0
2025-01-29,223,2.0,1,507,0,,0
2025-01-29,1572,10.0,3,430,0,,0
2025-01-29,837,6.0,1,494,0,,0
2025-01-29,3315,11.0,1,433,0,,0
2025-01-29,2552,1.0,2,499,0,,0
2025-01-29,857,,1,487,0,,0
2025-01-29,2181,2.0,1,520,0,,0
2025-01-29,3067,7.0,1,482,482,Sick,1
2025-01-29,1220,5.0,1,514,0,,0
2025-01-29,1110,2.0,1,464,0,,0
2025-01-29,2710,3.0,3,459,0,,0
2025-01-29,1286,8.0,1,473,473,Sick,1
2025-01-29,265,8.0,2,492,0,,0
2025-01-29,2605,1.0,3,437,0,,0
2025-01-29,956,10.0,1,468,0,,0
2025-01-29,1057,7.0,1,468,0,,0
2025-01-29,467,6.0,1,531,0,,0
2025-01-29,1500,2.0,2,464,0,,0
2025-01-29,227,8.0,1,460,0,,0
2025-01-29,1918,9.0,1,510,0,,0
2025-01-29,29,1.0,1,485,0,,0
2025-01-29,135,9.0,2,486,0,,0
2025-01-29,2548,6.0,3,463,0,,0
2025-01-29,1865,1.0,1,430,0,,0
2025-01-29,1233,8.0,2,427,0,,0
2025-01-29,1171,5.0,3,487,0,,0
2025-01-29,2714,8.0,1,456,79,,0
2025-01-29,2790,3.0,2,487,0,,0
2025-01-29,2144,4.0,1,532,0,,0
2025-01-29,1442,1.0,2,540,0,,0
2025-01-29,1858,5.0,1,458,0,,0
2025-01-29,1462,1.0,1,535,0,,0
2025-01-29,1651,9.0,2,435,29,,0
2025-01-29,1735,9.0,2,445,0,,0
2025-01-29,1161,3.0,2,435,0,,0
2025-01-29,1301,2.0,2,466,0,,0
2025-01-29,2157,8.0,2,451,37,,0
2025-01-29,2639,2.0,1,510,0,,0
2025-01-29,1446,2.0,1,479,0,,0
2025-01-29,3046,6.0,3,459,459,Sick,1
2025-01-29,275,2.0,1,422,0,,0
2025-01-29,2458,9.0,2,497,0,,0
2025-01-29,2018,1.0,3,511,0,,0
2025-01-29,1633,4.0,1,477,0,,0
2025-01-29,2740,5.0,1,420,0,,0
2025-01-29,1451,6.0,3,491,0,,0
2025-01-29,120,2.0,1,538,0,,0
2025-01-29,2346,7.0,2,480,0,,0
2025-01-29,923,5.0,1,536,0,,0
2025-01-29,1026,6.0,1,483,0,,0
2025-01-29,286,2.0,2,505,0,,0
2025-01-29,3224,3.0,1,482,0,,0
2025-01-29,2646,6.0,1,493,0,,0
2025-01-29,2391,6.0,2,427,0,,0
2025-01-29,710,10.0,1,526,0,,0
2025-01-29,3399,10.0,2,465,0,,0
2025-01-29,3372,9.0,3,471,0,,0
2025-01-29,2802,2.0,1,491,76,,0
2025-01-29,115,8.0,1,448,0,,0
2025-01-29,3415,3.0,1,459,0,,0
2025-01-29,3366,6.0,1,464,15,,0
2025-01-29,2649,8.0,3,438,0,,0
2025-01-29,1146,5.0,1,424,0,,0
2025-01-29,926,3.0,1,483,0,,0
2025-01-29,909,7.0,1,423,0,,0
2025-01-29,2010,7.0,2,538,0,,0
2025-01-29,2371,9.0,1,438,0,,0
2025-01-29,2528,9.0,2,501,70,,0
2025-01-29,3204,1.0,2,515,0,,0
2025-01-29,2388,10.0,1,438,0,,0
2025-01-29,390,5.0,2,423,0,,0
2025-01-29,1215,4.0,2,524,16,,0
2025-01-29,2702,3.0,1,438,0,,0
2025-01-29,901,9.0,3,445,0,,0
2025-01-29,2756,7.0,3,451,0,,0
2025-01-29,3411,3.0,2,459,70,,0
2025-01-29,663,3.0,1,449,22,,0
2025-01-29,3094,3.0,1,452,0,,0
2025-01-29,2969,7.0,1,455,0,,0
2025-01-29,1290,10.0,2,520,0,,0
2025-01-29,1080,2.0,2,437,0,,0
2025-01-29,935,1.0,2,504,39,,0
2025-01-29,967,1.0,2,496,0,,0
2025-01-29,555,7.0,1,476,0,,0
2025-01-29,2123,8.0,1,447,0,,0
2025-01-29,1431,1.0,1,490,0,,0
2025-01-29,932,10.0,1,470,0,,0
2025-01-29,1082,3.0,3,506,0,,0
2025-01-29,622,1.0,3,486,80,,0
2025-01-29,3066,4.0,2,432,0,,0
2025-01-29,1208,10.0,2,478,0,,0
2025-01-29,2739,7.0,3,464,0,,0
2025-01-29,1480,2.0,1,525,0,,0
2025-01-29,2680,6.0,1,448,0,,0
2025-01-29,3231,8.0,2,476,0,,0
2025-01-29,3127,4.0,1,513,0,,0
2025-01-29,2077,6.0,1,444,44,,0
2025-01-29,1240,7.0,2,421,0,,0
2025-01-29,1162,12.0,1,540,80,,0
2025-01-29,3353,,1,470,0,,0
2025-01-29,917,4.0,1,499,0,,0
2025-01-29,1851,6.0,2,431,0,,0
2025-01-29,997,9.0,1,534,0,,0
2025-01-29,1575,1.0,2,506,0,,0
2025-01-29,1402,3.0,1,427,52,,0
2025-01-29,740,1.0,2,435,0,,0
2025-01-29,2153,7.0,2,467,0,,0
2025-01-29,3216,5.0,3,422,0,,0
2025-01-29,2398,5.0,1,451,0,,0
2025-01-29,3382,9.0,1,444,0,,0
2025-01-29,1788,6.0,1,531,0,,0
2025-01-29,2475,5.0,2,448,0,,0
2025-01-29,2929,10.0,2,436,0,,0
2025-01-29,3255,3.0,1,432,0,,0
2025-01-29,1540,10.0,3,468,0,,0
2025-01-29,1611,9.0,1,516,52,,0
2025-01-29,2021,5.0,1,530,0,,0
2025-01-29,3276,8.0,1,453,0,,0
2025-01-29,1969,7.0,1,483,0,,0
2025-01-29,3182,2.0,1,447,0,,0
2025-01-29,2712,4.0,2,447,0,,0
2025-01-29,612,5.0,1,435,0,,0
2025-01-29,333,2.0,2,446,0,,0
2025-01-29,23,5.0,2,449,0,,0
2025-01-29,3260,7.0,2,509,0,,0
2025-01-29,59,1.0,2,451,0,,0
2025-01-29,228,1.0,2,518,0,,0
2025-01-29,2375,2.0,1,498,0,,0
2025-01-29,3051,9.0,2,532,0,,0
2025-01-29,547,1.0,3,495,0,,0
2025-01-29,2240,10.0,2,500,0,,0
2025-01-29,1307,8.0,1,437,0,,0
2025-01-29,2576,8.0,2,481,481,Sick,1
2025-01-29,1646,8.0,1,505,505,Personal,1
2025-01-29,2861,4.0,1,538,0,,0
2025-01-29,988,6.0,1,491,0,,0
2025-01-29,1627,3.0,1,481,0,,0
2025-01-29,2440,4.0,3,474,0,,0
2025-01-29,2124,8.0,3,481,0,,0
2025-01-29,1742,7.0,1,454,0,,0
2025-01-29,565,8.0,2,425,0,,0
2025-01-29,1423,7.0,1,425,0,,0
2025-01-29,3226,8.0,1,480,73,,0
2025-01-29,2310,7.0,1,539,0,,0
2025-01-29,2200,6.0,3,421,0,,0
2025-01-29,902,1.0,1,435,0,,0
2025-01-29,172,5.0,1,512,0,,0
2025-01-29,2547,1.0,1,477,0,,0
2025-01-29,2174,1.0,3,500,0,,0
2025-01-29,2927,2.0,1,453,0,,0
2025-01-29,201,10.0,2,519,0,,0
2025-01-29,1769,6.0,3,427,0,,0
2025-01-29,2900,1.0,1,539,0,,0
2025-01-29,726,7.0,3,506,0,,0
2025-01-29,2809,4.0,2,532,0,,0
2025-01-29,2143,4.0,1,427,0,,0
2025-01-29,1019,4.0,1,439,0,,0
2025-01-29,1509,9.0,3,456,0,,0
2025-01-29,2549,2.0,2,536,34,,0
2025-01-29,2967,5.0,1,537,0,,0
2025-01-29,426,1.0,3,428,0,,0
